jenis_kelamin,usia,wilayah_geografis,paket_umrah,tanggal_pemesanan,tahun,bulan,tanggal,bulan_tahun
1,49,0,0,2023-04-23,2023,4,23,4
0,48,0,0,2023-11-05,2023,11,5,11
0,58,0,3,2023-01-18,2023,1,18,1
0,37,0,3,2023-06-04,2023,6,4,6
1,32,0,4,2023-09-16,2023,9,16,9
1,61,0,3,2023-01-28,2023,1,28,1
1,20,0,3,2023-12-04,2023,12,4,12
1,66,0,3,2023-03-04,2023,3,4,3
0,51,0,4,2023-03-09,2023,3,9,3
1,63,0,3,2022-12-12,2022,12,12,0
1,34,0,1,2023-07-09,2023,7,9,7
0,37,0,4,2022-12-12,2022,12,12,0
1,21,0,4,2023-03-09,2023,3,9,3
1,36,0,2,2023-10-16,2023,10,16,10
1,61,0,0,2023-09-29,2023,9,29,9
1,47,0,5,2023-04-24,2023,4,24,4
0,10,0,3,2023-09-20,2023,9,20,9
0,23,0,1,2023-06-04,2023,6,4,6
0,20,0,3,2023-12-04,2023,12,4,12
0,47,0,4,2023-11-12,2023,11,12,11
1,39,0,4,2023-01-21,2023,1,21,1
1,36,0,4,2023-10-27,2023,10,27,10
0,48,0,5,2023-11-22,2023,11,22,11
0,36,0,5,2023-04-09,2023,4,9,4
1,32,0,5,2023-10-12,2023,10,12,10
1,51,0,4,2023-11-12,2023,11,12,11
1,55,0,5,2023-08-10,2023,8,10,8
1,55,0,5,2023-01-04,2023,1,4,1
1,40,0,4,2023-01-15,2023,1,15,1
0,31,0,5,2023-08-13,2023,8,13,8
0,43,0,5,2023-04-04,2023,4,4,4
1,58,0,4,2023-08-20,2023,8,20,8
0,55,0,2,2023-10-15,2023,10,15,10
1,45,0,0,2023-01-04,2023,1,4,1
1,35,0,2,2023-11-01,2023,11,1,11
1,57,0,5,2023-11-16,2023,11,16,11
0,53,0,5,2023-12-27,2023,12,27,12
0,15,0,5,2023-12-23,2023,12,23,12
0,62,0,5,2023-11-15,2023,11,15,11
0,43,0,5,2023-04-04,2023,4,4,4
0,47,0,3,2023-04-10,2023,4,10,4
0,44,0,4,2022-12-15,2022,12,15,0
1,62,0,5,2023-03-03,2023,3,3,3
0,37,0,3,2023-09-26,2023,9,26,9
1,45,0,1,2023-11-21,2023,11,21,11
0,31,0,4,2023-08-10,2023,8,10,8
0,59,0,4,2023-04-24,2023,4,24,4
1,28,0,3,2023-08-29,2023,8,29,8
0,55,0,2,2023-10-15,2023,10,15,10
0,62,0,5,2023-11-15,2023,11,15,11
0,45,0,4,2023-01-18,2023,1,18,1
1,20,0,5,2023-12-05,2023,12,5,12
0,24,0,2,2023-12-01,2023,12,1,12
0,51,0,2,2023-09-30,2023,9,30,9
0,42,0,1,2023-10-06,2023,10,6,10
0,47,0,4,2023-11-12,2023,11,12,11
1,53,0,4,2023-07-15,2023,7,15,7
0,42,0,5,2023-03-24,2023,3,24,3
1,20,0,5,2023-12-05,2023,12,5,12
1,47,0,5,2023-04-24,2023,4,24,4
1,61,0,0,2023-09-29,2023,9,29,9
0,47,0,4,2023-11-12,2023,11,12,11
0,42,0,4,2023-07-18,2023,7,18,7
0,48,0,5,2023-04-29,2023,4,29,4
1,5,0,0,2023-09-16,2023,9,16,9
0,74,0,0,2023-03-13,2023,3,13,3
1,32,0,4,2023-09-16,2023,9,16,9
1,35,0,2,2023-11-01,2023,11,1,11
1,29,0,3,2023-01-26,2023,1,26,1
1,20,0,5,2023-12-05,2023,12,5,12
1,5,0,0,2023-09-16,2023,9,16,9
1,62,0,5,2023-03-03,2023,3,3,3
0,17,0,5,2023-12-27,2023,12,27,12
1,32,0,5,2023-10-12,2023,10,12,10
0,37,0,3,2023-09-26,2023,9,26,9
0,44,0,4,2022-12-15,2022,12,15,0
1,20,0,5,2023-12-05,2023,12,5,12
1,49,0,4,2022-12-14,2022,12,14,0
0,45,0,4,2023-01-18,2023,1,18,1
1,32,0,4,2023-08-01,2023,8,1,8
1,29,0,4,2023-02-06,2023,2,6,2
0,47,0,4,2022-12-14,2022,12,14,0
1,44,0,5,2023-11-16,2023,11,16,11
1,53,0,0,2023-07-24,2023,7,24,7
0,33,0,5,2023-02-12,2023,2,12,2
0,15,0,5,2023-12-23,2023,12,23,12
0,48,0,5,2023-11-22,2023,11,22,11
0,74,0,0,2023-03-13,2023,3,13,3
1,32,0,4,2023-09-16,2023,9,16,9
1,38,0,0,2023-01-22,2023,1,22,1
1,57,0,4,2023-05-21,2023,5,21,5
1,60,0,4,2023-05-27,2023,5,27,5
0,50,0,4,2023-12-06,2023,12,6,12
0,32,0,4,2023-04-25,2023,4,25,4
1,72,0,4,2023-04-25,2023,4,25,4
0,42,0,5,2023-03-24,2023,3,24,3
1,49,0,0,2023-12-17,2023,12,17,12
1,38,0,0,2023-01-22,2023,1,22,1
0,51,0,0,2023-09-28,2023,9,28,9
0,53,0,4,2023-04-24,2023,4,24,4
1,47,0,5,2023-11-15,2023,11,15,11
1,48,0,2,2023-04-30,2023,4,30,4
1,55,0,4,2023-07-29,2023,7,29,7
1,58,0,4,2023-08-20,2023,8,20,8
1,61,0,3,2023-01-28,2023,1,28,1
0,51,0,2,2023-09-30,2023,9,30,9
1,58,0,4,2023-08-20,2023,8,20,8
1,52,0,3,2023-10-16,2023,10,16,10
1,37,0,4,2023-04-09,2023,4,9,4
1,45,0,5,2023-03-11,2023,3,11,3
0,43,0,5,2023-04-04,2023,4,4,4
1,36,0,4,2023-10-27,2023,10,27,10
1,41,0,4,2023-10-06,2023,10,6,10
1,55,0,5,2023-08-10,2023,8,10,8
0,50,0,2,2023-12-01,2023,12,1,12
0,17,0,5,2023-12-27,2023,12,27,12
1,32,0,4,2023-09-16,2023,9,16,9
0,33,0,5,2023-02-12,2023,2,12,2
0,10,0,3,2023-09-20,2023,9,20,9
1,52,0,2,2023-04-30,2023,4,30,4
0,37,0,3,2023-09-26,2023,9,26,9
0,33,0,5,2023-02-12,2023,2,12,2
0,46,0,5,2023-03-12,2023,3,12,3
0,42,0,5,2023-04-30,2023,4,30,4
1,38,0,0,2023-01-22,2023,1,22,1
1,52,0,4,2023-10-28,2023,10,28,10
1,39,0,4,2023-01-21,2023,1,21,1
1,35,0,2,2023-11-01,2023,11,1,11
0,10,0,3,2023-09-20,2023,9,20,9
1,37,0,4,2023-04-09,2023,4,9,4
0,64,0,4,2023-03-21,2023,3,21,3
0,34,0,4,2023-01-18,2023,1,18,1
1,52,0,4,2023-10-28,2023,10,28,10
1,45,0,0,2023-01-04,2023,1,4,1
0,43,3,0,2023-03-10,2023,3,10,3
0,52,3,5,2023-10-21,2023,10,21,10
1,76,3,4,2023-03-19,2023,3,19,3
0,42,3,0,2023-11-28,2023,11,28,11
1,36,3,1,2023-03-09,2023,3,9,3
1,59,3,5,2023-02-04,2023,2,4,2
0,43,3,0,2023-03-10,2023,3,10,3
1,40,3,5,2023-11-14,2023,11,14,11
0,69,3,3,2023-02-09,2023,2,9,2
1,45,3,3,2023-10-24,2023,10,24,10
1,53,3,0,2023-11-19,2023,11,19,11
1,32,3,5,2023-06-10,2023,6,10,6
1,32,3,4,2023-02-10,2023,2,10,2
0,17,3,5,2023-12-25,2023,12,25,12
0,35,3,5,2023-02-12,2023,2,12,2
0,51,3,3,2023-09-15,2023,9,15,9
1,71,3,3,2023-01-31,2023,1,31,1
1,45,3,3,2023-10-24,2023,10,24,10
0,62,3,2,2023-09-26,2023,9,26,9
0,55,3,5,2023-07-11,2023,7,11,7
1,59,3,5,2023-02-04,2023,2,4,2
1,47,3,4,2023-09-13,2023,9,13,9
1,59,3,3,2023-01-04,2023,1,4,1
1,45,3,5,2023-10-24,2023,10,24,10
0,56,3,5,2023-09-18,2023,9,18,9
0,41,3,5,2023-09-13,2023,9,13,9
1,76,3,4,2023-03-19,2023,3,19,3
0,48,3,0,2023-09-15,2023,9,15,9
1,45,3,4,2023-11-27,2023,11,27,11
0,16,3,4,2023-09-14,2023,9,14,9
1,59,3,3,2023-08-09,2023,8,9,8
0,17,3,5,2023-12-25,2023,12,25,12
0,48,3,0,2023-09-15,2023,9,15,9
1,50,3,4,2023-12-17,2023,12,17,12
1,59,3,5,2023-02-04,2023,2,4,2
1,45,3,4,2023-02-09,2023,2,9,2
0,57,3,4,2023-02-04,2023,2,4,2
1,51,3,4,2023-12-25,2023,12,25,12
1,45,3,5,2023-10-24,2023,10,24,10
0,15,3,5,2023-09-13,2023,9,13,9
1,67,3,5,2023-03-19,2023,3,19,3
0,34,3,1,2023-02-15,2023,2,15,2
1,45,3,4,2023-10-23,2023,10,23,10
0,51,3,3,2023-09-15,2023,9,15,9
0,55,3,5,2023-07-11,2023,7,11,7
1,52,3,5,2023-10-25,2023,10,25,10
1,62,3,5,2023-10-22,2023,10,22,10
1,61,3,0,2023-11-23,2023,11,23,11
1,36,3,1,2023-02-15,2023,2,15,2
1,72,3,5,2023-09-27,2023,9,27,9
1,17,3,4,2023-10-29,2023,10,29,10
0,57,3,5,2023-09-18,2023,9,18,9
1,32,3,4,2023-02-10,2023,2,10,2
1,51,3,4,2023-12-25,2023,12,25,12
1,71,3,3,2023-01-31,2023,1,31,1
0,56,3,4,2023-12-17,2023,12,17,12
0,20,3,3,2023-09-15,2023,9,15,9
1,40,3,0,2023-11-28,2023,11,28,11
0,39,3,0,2023-01-29,2023,1,29,1
0,20,3,3,2023-09-15,2023,9,15,9
0,44,3,4,2023-06-12,2023,6,12,6
0,48,3,2,2023-09-22,2023,9,22,9
1,67,3,5,2023-03-19,2023,3,19,3
0,61,3,2,2023-10-14,2023,10,14,10
1,45,3,4,2023-09-19,2023,9,19,9
1,76,3,4,2023-03-19,2023,3,19,3
1,54,3,5,2023-09-23,2023,9,23,9
0,57,3,4,2023-10-29,2023,10,29,10
1,61,3,0,2023-11-23,2023,11,23,11
0,51,3,3,2023-09-15,2023,9,15,9
1,49,3,5,2023-05-23,2023,5,23,5
0,38,3,5,2023-11-13,2023,11,13,11
0,42,3,2,2023-09-23,2023,9,23,9
1,76,3,4,2023-03-19,2023,3,19,3
1,52,3,4,2023-09-21,2023,9,21,9
1,56,3,4,2023-03-09,2023,3,9,3
1,45,3,5,2023-10-24,2023,10,24,10
0,52,3,1,2023-03-09,2023,3,9,3
0,34,3,1,2023-02-15,2023,2,15,2
1,45,3,3,2023-10-24,2023,10,24,10
1,42,3,5,2023-08-11,2023,8,11,8
0,50,3,5,2023-12-14,2023,12,14,12
1,55,3,4,2023-08-09,2023,8,9,8
0,55,3,5,2023-12-14,2023,12,14,12
1,17,3,4,2023-10-29,2023,10,29,10
0,50,3,5,2023-12-14,2023,12,14,12
1,17,3,1,2023-09-28,2023,9,28,9
1,64,3,5,2023-11-13,2023,11,13,11
0,56,3,1,2023-01-29,2023,1,29,1
0,42,3,2,2023-09-23,2023,9,23,9
1,57,3,5,2023-05-22,2023,5,22,5
1,50,3,4,2023-12-17,2023,12,17,12
1,36,3,1,2023-03-09,2023,3,9,3
1,54,3,3,2023-03-20,2023,3,20,3
1,17,3,1,2023-09-28,2023,9,28,9
1,45,3,4,2023-09-19,2023,9,19,9
1,48,3,3,2023-10-09,2023,10,9,10
0,48,3,4,2023-09-27,2023,9,27,9
0,48,3,4,2023-06-10,2023,6,10,6
1,32,3,4,2023-02-10,2023,2,10,2
1,72,3,5,2023-09-27,2023,9,27,9
1,58,3,4,2023-03-10,2023,3,10,3
0,17,3,5,2023-12-25,2023,12,25,12
1,55,3,3,2022-12-19,2022,12,19,0
0,56,3,1,2023-01-29,2023,1,29,1
1,22,3,1,2023-12-14,2023,12,14,12
0,43,3,0,2023-03-10,2023,3,10,3
0,65,3,3,2023-05-22,2023,5,22,5
1,32,3,5,2023-12-14,2023,12,14,12
1,76,3,4,2023-03-19,2023,3,19,3
1,45,3,4,2023-10-23,2023,10,23,10
0,44,3,2,2023-09-23,2023,9,23,9
0,38,3,5,2023-11-13,2023,11,13,11
1,55,3,4,2023-08-09,2023,8,9,8
1,22,3,2,2023-10-14,2023,10,14,10
0,42,3,4,2023-09-15,2023,9,15,9
1,22,3,2,2023-10-14,2023,10,14,10
1,51,3,4,2023-12-25,2023,12,25,12
1,36,3,5,2023-09-12,2023,9,12,9
1,23,3,5,2023-07-31,2023,7,31,7
1,53,3,4,2023-09-27,2023,9,27,9
1,39,3,4,2023-03-19,2023,3,19,3
0,52,3,1,2023-03-09,2023,3,9,3
1,45,3,5,2023-10-25,2023,10,25,10
1,57,3,5,2023-05-22,2023,5,22,5
1,63,3,4,2023-03-09,2023,3,9,3
1,52,3,4,2023-09-21,2023,9,21,9
1,48,3,3,2023-10-09,2023,10,9,10
0,56,3,4,2023-12-17,2023,12,17,12
1,57,3,5,2023-05-22,2023,5,22,5
1,57,3,5,2023-05-22,2023,5,22,5
1,45,3,4,2023-11-27,2023,11,27,11
0,48,3,2,2023-09-22,2023,9,22,9
1,52,3,5,2023-10-25,2023,10,25,10
1,43,3,4,2023-07-30,2023,7,30,7
0,69,3,3,2023-02-09,2023,2,9,2
1,49,3,5,2023-08-11,2023,8,11,8
1,62,3,5,2023-10-22,2023,10,22,10
1,42,3,5,2023-08-11,2023,8,11,8
0,20,3,4,2023-11-17,2023,11,17,11
0,65,3,3,2023-05-22,2023,5,22,5
0,20,3,4,2023-11-17,2023,11,17,11
1,42,3,1,2023-11-20,2023,11,20,11
1,34,3,3,2023-01-31,2023,1,31,1
0,43,3,0,2023-03-10,2023,3,10,3
1,32,3,5,2023-12-14,2023,12,14,12
1,48,3,3,2023-10-09,2023,10,9,10
0,48,3,0,2023-09-15,2023,9,15,9
0,41,3,5,2023-09-13,2023,9,13,9
0,53,3,0,2023-11-19,2023,11,19,11
1,22,3,2,2023-10-14,2023,10,14,10
1,52,3,5,2023-11-22,2023,11,22,11
1,48,3,3,2023-10-09,2023,10,9,10
0,42,3,4,2023-09-15,2023,9,15,9
1,54,3,3,2023-03-20,2023,3,20,3
1,66,3,5,2023-09-23,2023,9,23,9
0,55,3,5,2023-07-11,2023,7,11,7
0,17,3,5,2023-12-25,2023,12,25,12
1,52,3,5,2023-11-22,2023,11,22,11
1,58,3,4,2023-03-10,2023,3,10,3
1,52,3,5,2023-11-22,2023,11,22,11
1,17,3,4,2023-10-29,2023,10,29,10
1,52,3,5,2023-11-22,2023,11,22,11
1,71,3,3,2023-01-31,2023,1,31,1
0,55,3,5,2023-07-11,2023,7,11,7
0,20,3,3,2023-09-15,2023,9,15,9
0,45,3,5,2023-10-24,2023,10,24,10
1,42,3,5,2023-08-11,2023,8,11,8
0,47,3,4,2023-06-12,2023,6,12,6
0,44,3,4,2023-11-11,2023,11,11,11
0,55,3,5,2023-07-11,2023,7,11,7
0,51,3,3,2023-09-15,2023,9,15,9
1,72,3,1,2023-03-09,2023,3,9,3
1,64,3,5,2023-11-13,2023,11,13,11
1,44,3,4,2023-06-12,2023,6,12,6
0,62,3,2,2023-09-26,2023,9,26,9
1,49,3,5,2023-05-23,2023,5,23,5
1,65,3,1,2023-03-09,2023,3,9,3
1,42,3,1,2023-11-20,2023,11,20,11
1,29,3,4,2023-12-10,2023,12,10,12
0,55,3,5,2023-12-14,2023,12,14,12
0,60,3,5,2023-09-12,2023,9,12,9
0,34,3,3,2023-12-10,2023,12,10,12
0,38,3,5,2023-11-13,2023,11,13,11
1,44,3,1,2023-03-09,2023,3,9,3
0,52,3,5,2023-10-21,2023,10,21,10
1,34,3,3,2023-01-31,2023,1,31,1
1,51,3,4,2023-06-12,2023,6,12,6
0,47,3,4,2023-06-12,2023,6,12,6
1,45,3,4,2023-10-23,2023,10,23,10
0,47,3,4,2023-06-12,2023,6,12,6
1,51,3,4,2023-06-12,2023,6,12,6
1,22,3,2,2023-10-14,2023,10,14,10
0,42,3,4,2023-09-15,2023,9,15,9
1,49,3,5,2023-08-11,2023,8,11,8
1,66,3,5,2023-09-23,2023,9,23,9
0,57,3,4,2023-10-29,2023,10,29,10
1,32,3,4,2023-02-10,2023,2,10,2
1,42,3,5,2023-08-11,2023,8,11,8
1,64,3,5,2023-03-23,2023,3,23,3
0,44,3,2,2023-09-23,2023,9,23,9
0,48,3,4,2023-06-10,2023,6,10,6
1,52,3,1,2023-02-15,2023,2,15,2
0,60,3,5,2023-09-12,2023,9,12,9
1,45,3,4,2023-10-23,2023,10,23,10
1,50,3,4,2023-11-23,2023,11,23,11
0,15,3,5,2023-09-13,2023,9,13,9
1,52,3,5,2023-11-22,2023,11,22,11
1,71,3,3,2023-01-31,2023,1,31,1
1,42,3,5,2023-08-11,2023,8,11,8
1,45,3,4,2023-09-19,2023,9,19,9
1,43,3,1,2023-12-14,2023,12,14,12
0,48,3,4,2023-09-27,2023,9,27,9
0,34,3,1,2023-02-15,2023,2,15,2
0,48,3,4,2023-06-10,2023,6,10,6
0,47,3,4,2023-06-12,2023,6,12,6
1,45,3,4,2023-09-19,2023,9,19,9
0,17,3,5,2023-12-25,2023,12,25,12
1,51,3,4,2023-06-12,2023,6,12,6
0,20,3,3,2023-09-15,2023,9,15,9
0,50,3,5,2023-11-18,2023,11,18,11
1,42,3,1,2023-11-20,2023,11,20,11
0,69,3,3,2023-02-09,2023,2,9,2
1,52,3,5,2023-11-22,2023,11,22,11
1,32,3,4,2023-02-10,2023,2,10,2
1,52,3,5,2023-10-25,2023,10,25,10
1,50,3,4,2023-11-23,2023,11,23,11
0,48,3,4,2023-06-10,2023,6,10,6
0,52,3,5,2023-10-21,2023,10,21,10
0,44,3,4,2023-06-12,2023,6,12,6
1,49,3,5,2023-08-11,2023,8,11,8
0,66,3,5,2023-11-24,2023,11,24,11
0,57,3,4,2023-10-29,2023,10,29,10
0,20,3,3,2023-09-15,2023,9,15,9
1,72,3,1,2023-03-09,2023,3,9,3
1,17,3,1,2023-09-28,2023,9,28,9
1,22,3,1,2023-12-14,2023,12,14,12
1,59,3,5,2023-02-04,2023,2,4,2
1,45,3,4,2023-09-19,2023,9,19,9
1,51,3,4,2023-06-12,2023,6,12,6
1,49,3,5,2023-08-11,2023,8,11,8
0,50,3,5,2023-12-14,2023,12,14,12
1,50,3,4,2023-12-17,2023,12,17,12
1,44,3,4,2023-06-12,2023,6,12,6
1,49,3,5,2023-08-11,2023,8,11,8
1,17,3,1,2023-09-28,2023,9,28,9
0,42,3,0,2023-11-20,2023,11,20,11
1,46,3,5,2023-11-18,2023,11,18,11
1,59,3,3,2023-01-04,2023,1,4,1
0,62,3,2,2023-09-26,2023,9,26,9
1,66,3,1,2023-11-24,2023,11,24,11
0,48,3,0,2023-09-15,2023,9,15,9
1,36,3,1,2023-02-15,2023,2,15,2
0,65,3,3,2023-05-22,2023,5,22,5
0,65,3,3,2023-05-22,2023,5,22,5
1,59,3,5,2023-02-04,2023,2,4,2
1,43,3,4,2023-07-30,2023,7,30,7
0,34,3,3,2023-12-10,2023,12,10,12
1,57,3,5,2023-05-22,2023,5,22,5
1,61,3,0,2023-11-23,2023,11,23,11
1,51,3,3,2023-11-09,2023,11,9,11
1,45,3,4,2023-09-19,2023,9,19,9
0,47,3,4,2023-06-12,2023,6,12,6
0,39,3,0,2023-01-29,2023,1,29,1
1,72,3,5,2023-09-27,2023,9,27,9
0,56,3,5,2023-09-18,2023,9,18,9
1,56,3,5,2023-02-04,2023,2,4,2
0,44,3,4,2023-09-21,2023,9,21,9
1,53,3,0,2023-11-19,2023,11,19,11
0,66,3,1,2023-01-29,2023,1,29,1
0,48,3,4,2023-06-10,2023,6,10,6
0,38,3,5,2023-11-13,2023,11,13,11
0,48,3,4,2023-09-27,2023,9,27,9
1,49,3,5,2023-05-23,2023,5,23,5
0,52,3,5,2023-10-21,2023,10,21,10
0,44,3,4,2023-09-21,2023,9,21,9
0,61,3,2,2023-10-14,2023,10,14,10
0,48,3,4,2023-06-10,2023,6,10,6
1,42,3,1,2023-11-20,2023,11,20,11
0,57,3,1,2023-03-09,2023,3,9,3
1,49,3,5,2023-08-11,2023,8,11,8
0,57,3,4,2023-02-04,2023,2,4,2
0,45,3,3,2023-05-23,2023,5,23,5
0,20,3,3,2023-09-15,2023,9,15,9
1,47,3,4,2023-09-13,2023,9,13,9
0,57,3,1,2023-03-09,2023,3,9,3
1,32,3,4,2023-02-10,2023,2,10,2
1,49,3,5,2023-05-23,2023,5,23,5
0,63,3,0,2023-11-22,2023,11,22,11
0,18,3,4,2023-09-28,2023,9,28,9
1,45,3,5,2023-10-25,2023,10,25,10
0,52,3,5,2023-09-11,2023,9,11,9
0,55,3,5,2023-07-11,2023,7,11,7
1,56,3,5,2023-02-04,2023,2,4,2
1,32,3,4,2023-02-10,2023,2,10,2
1,32,3,5,2023-12-14,2023,12,14,12
1,55,3,2,2023-09-23,2023,9,23,9
1,66,3,5,2023-09-23,2023,9,23,9
0,44,3,4,2023-05-22,2023,5,22,5
0,48,3,4,2023-06-10,2023,6,10,6
0,57,3,5,2023-09-18,2023,9,18,9
1,39,3,4,2023-03-19,2023,3,19,3
0,15,3,5,2023-09-13,2023,9,13,9
1,50,3,4,2023-12-17,2023,12,17,12
1,32,3,4,2023-09-13,2023,9,13,9
1,53,3,4,2023-09-27,2023,9,27,9
0,66,3,0,2023-02-04,2023,2,4,2
1,56,3,4,2023-03-09,2023,3,9,3
1,36,3,1,2023-02-15,2023,2,15,2
0,60,3,5,2023-09-12,2023,9,12,9
1,22,3,1,2023-12-14,2023,12,14,12
0,42,3,0,2023-11-20,2023,11,20,11
1,36,3,5,2023-09-12,2023,9,12,9
1,62,3,5,2023-10-22,2023,10,22,10
1,29,3,4,2023-12-10,2023,12,10,12
1,63,3,4,2023-03-09,2023,3,9,3
0,18,3,4,2023-09-28,2023,9,28,9
1,45,3,5,2023-10-25,2023,10,25,10
0,48,3,0,2023-09-15,2023,9,15,9
1,55,3,4,2023-08-09,2023,8,9,8
0,38,3,4,2023-11-11,2023,11,11,11
0,35,3,5,2023-02-12,2023,2,12,2
1,47,3,4,2023-09-13,2023,9,13,9
1,47,3,4,2023-09-13,2023,9,13,9
1,45,3,5,2023-10-25,2023,10,25,10
0,56,3,5,2023-09-18,2023,9,18,9
1,44,3,1,2023-03-09,2023,3,9,3
1,76,3,4,2023-03-19,2023,3,19,3
0,20,3,3,2023-09-15,2023,9,15,9
1,58,3,4,2023-03-10,2023,3,10,3
1,36,3,1,2023-02-15,2023,2,15,2
0,51,3,3,2023-09-15,2023,9,15,9
0,15,3,5,2023-09-13,2023,9,13,9
1,45,3,4,2023-11-27,2023,11,27,11
0,56,3,1,2023-01-29,2023,1,29,1
0,43,3,0,2023-03-10,2023,3,10,3
0,66,3,1,2023-01-29,2023,1,29,1
1,66,3,1,2023-11-24,2023,11,24,11
1,42,3,1,2023-11-20,2023,11,20,11
1,49,3,5,2023-10-21,2023,10,21,10
1,45,3,3,2023-09-19,2023,9,19,9
0,48,3,4,2023-06-10,2023,6,10,6
0,16,3,4,2023-09-14,2023,9,14,9
0,42,3,4,2023-09-15,2023,9,15,9
0,60,3,5,2023-09-12,2023,9,12,9
1,39,3,4,2023-03-19,2023,3,19,3
0,63,3,0,2023-11-22,2023,11,22,11
0,38,3,5,2023-11-13,2023,11,13,11
1,40,3,0,2023-11-28,2023,11,28,11
0,47,3,4,2023-06-12,2023,6,12,6
1,44,3,4,2023-06-12,2023,6,12,6
0,50,3,5,2023-11-18,2023,11,18,11
1,55,3,4,2023-08-09,2023,8,9,8
1,52,3,3,2023-02-04,2023,2,4,2
1,62,3,5,2023-10-22,2023,10,22,10
1,47,3,4,2023-09-13,2023,9,13,9
1,45,3,4,2023-10-23,2023,10,23,10
1,53,3,0,2023-11-19,2023,11,19,11
1,48,3,3,2023-10-09,2023,10,9,10
1,63,3,4,2023-05-23,2023,5,23,5
0,52,3,5,2023-09-11,2023,9,11,9
1,32,3,5,2023-12-14,2023,12,14,12
1,43,3,1,2023-12-14,2023,12,14,12
1,42,3,5,2023-08-11,2023,8,11,8
1,47,3,4,2023-09-13,2023,9,13,9
1,40,3,5,2023-11-14,2023,11,14,11
1,55,3,3,2022-12-19,2022,12,19,0
0,57,3,1,2023-09-28,2023,9,28,9
1,22,3,2,2023-10-14,2023,10,14,10
0,44,3,4,2023-11-11,2023,11,11,11
0,53,3,0,2023-11-19,2023,11,19,11
1,45,3,4,2023-09-19,2023,9,19,9
1,45,3,5,2023-10-24,2023,10,24,10
1,53,3,0,2023-11-19,2023,11,19,11
1,42,3,5,2023-08-11,2023,8,11,8
0,56,3,4,2023-03-04,2023,3,4,3
1,65,3,1,2023-03-09,2023,3,9,3
1,59,3,3,2023-01-04,2023,1,4,1
0,52,3,5,2023-10-21,2023,10,21,10
1,57,3,5,2023-02-09,2023,2,9,2
0,60,3,5,2023-09-12,2023,9,12,9
1,45,3,5,2023-10-25,2023,10,25,10
1,23,3,5,2023-07-31,2023,7,31,7
1,65,3,1,2023-03-09,2023,3,9,3
1,45,3,3,2023-09-19,2023,9,19,9
1,49,3,5,2023-10-21,2023,10,21,10
0,60,3,5,2023-09-12,2023,9,12,9
1,59,3,5,2023-10-25,2023,10,25,10
1,66,3,5,2023-09-23,2023,9,23,9
1,32,3,5,2023-06-10,2023,6,10,6
1,17,3,1,2023-09-28,2023,9,28,9
1,58,3,4,2023-03-10,2023,3,10,3
1,63,3,4,2023-05-23,2023,5,23,5
0,29,3,1,2023-02-14,2023,2,14,2
1,65,3,1,2023-03-09,2023,3,9,3
1,32,3,5,2023-06-10,2023,6,10,6
0,57,3,1,2023-09-28,2023,9,28,9
0,65,3,5,2023-12-14,2023,12,14,12
0,47,3,4,2023-06-12,2023,6,12,6
1,22,3,2,2023-10-14,2023,10,14,10
1,55,3,3,2022-12-19,2022,12,19,0
1,65,3,1,2023-03-09,2023,3,9,3
0,39,3,0,2023-01-29,2023,1,29,1
0,56,3,4,2023-03-04,2023,3,4,3
1,49,3,5,2023-05-23,2023,5,23,5
1,44,3,2,2023-10-30,2023,10,30,10
1,71,3,3,2023-01-31,2023,1,31,1
1,49,3,5,2023-08-11,2023,8,11,8
1,52,3,5,2023-10-25,2023,10,25,10
1,43,3,1,2023-12-14,2023,12,14,12
0,38,3,5,2023-11-13,2023,11,13,11
1,17,3,1,2023-09-28,2023,9,28,9
1,58,3,4,2023-03-10,2023,3,10,3
1,54,3,3,2023-03-20,2023,3,20,3
0,57,3,1,2023-03-09,2023,3,9,3
1,56,3,4,2023-03-09,2023,3,9,3
0,68,3,4,2023-02-09,2023,2,9,2
1,55,3,2,2023-09-23,2023,9,23,9
0,48,3,2,2023-09-22,2023,9,22,9
1,23,3,5,2023-07-31,2023,7,31,7
0,36,3,1,2023-12-14,2023,12,14,12
1,54,3,3,2023-03-20,2023,3,20,3
0,61,3,2,2023-10-14,2023,10,14,10
0,44,3,4,2023-09-21,2023,9,21,9
0,55,3,5,2023-07-11,2023,7,11,7
1,72,3,5,2023-09-27,2023,9,27,9
1,17,3,4,2023-10-29,2023,10,29,10
1,45,3,4,2023-10-23,2023,10,23,10
1,36,3,1,2023-02-15,2023,2,15,2
0,52,3,5,2023-10-21,2023,10,21,10
1,45,3,4,2023-10-23,2023,10,23,10
0,42,3,0,2023-11-20,2023,11,20,11
0,65,3,0,2023-11-28,2023,11,28,11
1,50,3,4,2023-12-17,2023,12,17,12
1,47,3,4,2023-09-13,2023,9,13,9
0,63,3,0,2023-11-22,2023,11,22,11
0,69,3,3,2023-02-09,2023,2,9,2
0,50,3,5,2023-11-18,2023,11,18,11
1,59,3,5,2023-02-04,2023,2,4,2
0,65,3,5,2023-12-14,2023,12,14,12
1,58,3,4,2023-03-10,2023,3,10,3
0,48,3,4,2023-06-10,2023,6,10,6
1,53,3,4,2023-09-27,2023,9,27,9
1,22,3,2,2023-10-14,2023,10,14,10
0,48,3,4,2023-09-27,2023,9,27,9
1,54,3,3,2023-03-20,2023,3,20,3
